Pos_1_logP,Pos_2_logP,Pos_3_logP,Pos_4_logP,Pos_5_logP,Pos_6_logP,Pos_1_chirality,Pos_2_chirality,Pos_3_chirality,Pos_4_chirality,Pos_5_chirality,Pos_6_chirality,Pos_1_is_NSub,Pos_2_is_NSub,Pos_3_is_NSub,Pos_4_is_NSub,Pos_5_is_NSub,Pos_6_is_NSub,y_pred
-0.22873572529259822,1.2525956494981245,0.7667554811146656,-0.2564400000000001,0.7887537985517187,-1.0696279999999991,1,-1,1,-1,1,-1,1,1,1,1,1,0,-5.127355333333334
-0.334411433187256,1.2215249429478838,-0.056541715145716084,0.42555649133096884,0.7641159447457841,0.727655473385252,1,-1,1,-1,1,-1,1,0,1,1,1,0,-5.140701333333336
-0.23886167783763937,0.8085508089886804,-0.17243999150916095,1.328791000000002,0.6804505771953511,0.04198716553292132,1,-1,1,-1,1,-1,1,0,0,1,0,0,-5.132976666666675
0.6843168333013413,1.2934,-0.5817999999999999,1.328791000000002,0.7023244946889005,-0.05531732435925517,1,-1,1,-1,1,-1,1,1,1,1,0,0,-5.105865333333339
0.27566602629925974,0.6590032393129174,0.48118648660994034,1.328791000000002,0.665102779147609,-1.0696279999999991,1,-1,1,-1,1,-1,1,0,1,1,1,0,-5.075336666666672
0.8541869201602426,0.7193750998076928,-0.5435377726459182,1.281043422045637,0.7344914025700727,-1.0696279999999991,1,-1,1,-1,1,-1,1,1,1,1,1,1,-5.05142
0.23448556843325677,0.9378167765431332,-0.5817999999999999,1.328791000000002,0.7292875320435191,0.6089056328831393,1,-1,1,-1,1,-1,1,0,0,1,1,0,-5.135289333333341
-0.5817999999999999,0.6123428043890069,-0.2951681496188276,-0.02613836316570042,0.6904648610548313,1.1084188973764693,1,-1,1,-1,1,-1,1,1,1,1,1,1,-5.163800000000003
-0.44373320505079905,0.6299513145492878,0.22270706721329486,1.328791000000002,1.0311,1.0105154005777952,1,-1,1,-1,1,-1,1,1,1,1,1,0,-5.148260000000021
-0.07682776413824392,1.10377883923258,-0.4031798292997664,0.5837185333472488,0.7429754761429089,-0.06149383777258945,1,-1,1,-1,1,-1,1,0,0,1,1,1,-5.185944000000007
